resultDept,pbot15,hiCC,legendControl,extraTxt,extraTxt 2,extraTxt 3,colSectionLocRoomTitle,colSectionLocRooms,colSectionLocRooms 2,colCode,weekDay,dayInfo,dayInfo 2,dayInfo 3,weekDay 2,dayInfo 4,dayInfo 5,dayInfo 6,weekDay 3,weekDay href,weekDay 4,weekDay href 2,colInst,colAvail,numCurr,numTot,numWait,onlineMeeting,legendControl 3,legendControl 4,enConDesc,enConList,enConList 2,headerSect 13,alignC,extraTxt 4,extraTxt 5,extraTxt 6,extraTxt 7,extraTxt 8,extraTxt 9,extraTxt 11,extraTxt 12,extraTxt 13,extraTxt 14
NEW,Anti-Colonization and the Politics of Violence,CSE444H1-S,,de,anti,,,,,LEC5101,Wednesday,—,18:00,21:00,,,,,WI 524,https://map.utoronto.ca/?id=1809#!m/494503,,,,of  available,0,25,Yes: 0 student,In Person,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,Year 3 EQUITY STUDIES     (Faculty of Arts and Science),Year 4 EQUITY STUDIES     (Faculty of Arts and Science),Room,—,Course Description:,"This advanced seminar interrogates how the theorizations, embodied lived experiences and lived resistance to structural violence can create social, epistemological, ontological and political decolonizing/anti-colonial transformation. The work of Frantz Fanon, John Akomfrah, The Black Panther Party for Self-Defense, Elaine Brown and Assata Shakur amongst others are utilized to search for alternative and oppositional ways to rethink and re-respond to violence. The seminar pursues a nuanced understanding of violence as it relates to de/anticolonization as a lived praxis of resistance and as a practice of self-defense that is grounded in the assertion that there can be no colonization without colonization.",CSE240H1/NEW240Y1 and an additional 0.5 credit at the 300+ level from the Critical Studies in Equity and Solidarity Core Group.,Prerequisite:,NEW444H1,Exclusion:,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,Community Development and Social Change,CSE446H1-F,,,,Society and its Institutions (3),,,,LEC0101,Wednesday,—,13:00,15:00,,,,,WE 51B,https://map.utoronto.ca/?id=1809#!m/494509,,,"Ritchie, G.",of  available,14,25,Yes: 0 student,In Person,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,Year 4 EQUITY STUDIES     (Faculty of Arts and Science),Year 3 EQUITY STUDIES     (Faculty of Arts and Science),Room,,Course Description:,"Explores the significance of community development as a social change strategy, through a critical social analysis of local and global case studies and policies. Consult the Program Office for course enrolment procedures.",Note: This is a joint graduate/undergraduate course.,Prerequisite:,"14.0 credits, CSE240H1/NEW240Y1, CSE346H1, an additional 0.5 credit at the 300+ level from the Critical Studies in Equity and Solidarity Studies Core Group, a GPA of at least 3.5 in CSE courses.",Exclusion:,NEW446H1,Distribution Requirement:,Social Science,Breadth Requirement:
NMC,The Babylonian City,NMC446H1-S,,,,,,,,LEC0101,Tuesday,—,15:00,17:00,,,,,TF 102,https://map.utoronto.ca/?id=1809#!m/494581,,,"Baker, H.",of  available,1,15,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"Ancient Mesopotamia is well known as the birthplace of some of the world’s earliest cities. This course investigates the physical form of the city in 2nd and 1st millennium BC Babylonia (southern Mesopotamia) as the setting for the daily activities of its inhabitants. It examines the key components of the Babylonian city: houses; neighbourhoods and city districts; palaces; temples and ziggurats; streets and alleys; shops and markets; city walls, gates, and moats, as well as canals, orchards and gardens. The course emphasizes the reading and critical evaluation of written sources in translation, including selected royal inscriptions, topographical texts, and legal and administrative documents. It also considers ways of approaching the study of ancient cities and addresses the integration of textual and archaeological evidence. The focus is on investigating the relationship between Babylonian city form and contemporary social structure.",9.0 credits in any field,Prerequisite:,"NMC102H1, NMC346H1/NMC347H1",Recommended Preparation:,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NMC,The Neo-Assyrian Empire,NMC447H1-F,,,,,,,,LEC0101,Tuesday,—,15:00,17:00,,,,,BF 214,https://map.utoronto.ca/?id=1809#!m/494497,,,"Baker, H.",of  available,1,5,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"The course offers a detailed introduction to the Neo-Assyrian empire and how it functioned, based on study of a representative selection of written sources (in translation). It examines Assyrian kingship, imperial administration, and daily life as reflected in the texts, including the royal inscriptions, official correspondence, astrological reports, and everyday legal and administrative documents. The course studies a cross-section of Assyrian society taking into account various perspectives, from the king and his highest officials and court scholars to the lowest-ranking subjects and deportees. It also investigates the economic basis of the Assyrian empire, including taxation and tribute, booty from military conquest, specialist craft production, and agriculture. The course emphasizes the historical evaluation and interpretation of the primary written sources.",9.0 credits in any field,Prerequisite:,"NMC102H1, NMC346H1/NMC347H1",Recommended Preparation:,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,Disability and the Child,CSE448H1-F,,,,,,,,LEC5101,Monday,—,18:00,20:00,,,,,,,—,,"Anderson, D.",of  available,4,25,Yes: 0 student,Online - Synchronous,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,Year 4 EQUITY STUDIES     (Faculty of Arts and Science),Year 3 EQUITY STUDIES     (Faculty of Arts and Science),Room,,Course Description:,"Examines a range of historical and present-day meanings associated with the figure of the disabled child. Draws on work emanating from a variety of disciplines, including history, psychology, neuroscience, visual arts, film and literature, and engaging with critical theories of race, class, gender, sexuality and disability, to discuss ideas and issues relevant to the construction of 21st century disabled childhoods. Counters the near monolithic story of disability as threat to the presumed goodness of normative childhood by asking: what alternate depictions and narratives of disabled childhood exist and what can they teach us?",CSE240H1/NEW240Y1/CSE241Y1 and an additional 0.5 Critical Studies in Equity and Solidarity Core Group 300+ level course,Prerequisite:,NEW448H1,Exclusion:,Social Science,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,Contemporary Theories in Critical Disability Studies,CSE449H1-S,,,,,,,,LEC0101,Friday,—,14:00,16:00,,,,,WI 2008,https://map.utoronto.ca/?id=1809#!m/494503,,,"Erickson, L.",of  available,20,25,Yes: 0 student,In Person,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,Year 3 EQUITY STUDIES     (Faculty of Arts and Science),Year 4 EQUITY STUDIES     (Faculty of Arts and Science),Room,,Course Description:,"Explores competing conceptions, definitions and practices of disability through a range of critical disability theories, including crip-of-colour critique, decolonial theories of disability studies and black feminist disability frameworks. Enacts disability studies as a justice-oriented methodology or practice that has value for understanding and responding to colonial systems of race, class, gender and disability. Interrogates the shape and limits of disability and disability studies to ask the provocative question: what can disability studies do?",CSE240H1/NEW240Y1 and 0.5 credit from CSE241Y1/CSE344Y1/CSE349H1/CSE448H1,Prerequisite:,NEW449H1,Exclusion:,"Humanities, Social Science",Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,African Studies Honours Research Seminar,AFR450Y1-Y,,,,,Room,1st Term,2nd Term,LEC0101,Wednesday,—,14:00,16:00,,,,,WE 54F,https://map.utoronto.ca/?id=1809#!m/494509,WE 54F,https://map.utoronto.ca/?id=1809#!m/494509,"Ahmed, K.",of  available,20,25,No,In Person,"Priority, then Enrol at Department (PE)",Enrolment Controls:,"Priority enrolment on ACORN is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all students must request permission to enrol in this section by contacting the sponsoring department. Please see Timetable Instructions tab for contact information. The following groups of students are given priority access on ACORN until July 28:",ASMAJ1707 MA AFRICAN STUDIES,ASSPE1707 SP AFRICAN STUDIES,,,Course Description:,"This honours research seminar required of all specialists and majors in African Studies offers critical explorations of the genealogy of African Studies, the transnational study of Africa, Africa’s place in a globalized world, the historical, intellectual and institutional contexts of Africanist knowledge production, its dissemination and consumption in Africa, Europe, the Americas and emerging academic sites in Asia. It engages with the paradigm shifts and vibrant scholarly and epistemic debates across disciplines and geographies as well as unfolding events, public discourses, geopolitics, African popular cultures and the reimagining of African futures through canonical, emergent scholarship and creative media and emphasizes students’ original and creative research explorations, engaged praxis and search for alternative theorizing and decolonial epistemologies.",AFR150Y1/AFR250Y1/400-level Group A Course,Prerequisite:,NEW450Y1,Exclusion:,Social Science,Distribution Requirement:,,
SDST,Sexuality & Disability,JNS450H1-S,,,,,,,,LEC0101,Thursday,—,15:00,17:00,,,,,WI 2006,https://map.utoronto.ca/?id=1809#!m/494503,,,"Anderson, D.",of  available,0,21,Yes: 5 students,In Person,Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all other Arts & Science students can enrol in this section. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:",ASMAJ1140 MA EQUITY STUDIES,ASMAJ1141 MA EQUITY & SOLIDARITY,Room,,Course Description:,"An interdisciplinary and intersectional approach to the study of disability and sexuality. Students will engage with historical, mainstream and critical discourses and explore complex issues and representations pertaining to disability, sexuality, sexual practices and desire. Draws from a range of writings and cultural texts in queer, crip and sexuality studies.",SDS255H1/SDS256H1 (UNI255H1/UNI256H1) or NEW240Y1/CSE241Y1 or permission of the Instructor,Prerequisite:,"SDS455H1 (Special Topics in Sexual Diversity Studies: Sexuality & Disability), offered in Fall 2015",Exclusion:,Social Science,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NMC,Iranian Modernity,NMC452H1-S,,,,,,,,LEC0101,Tuesday,—,16:00,18:00,,,,,BF 323,https://map.utoronto.ca/?id=1809#!m/494497,,,"Tavakoli-Targhi, M.",of  available,0,20,Yes: 6 students,In Person,,,,,,Room,,Course Description:,This course explores competing conceptions of Iranian modernity within a comparative historical framework on “multiple modernities.” A major theme is the exploration of the temporality and historicity in discussions of Iranian modernity.,Completion of 9.0 credits,Prerequisite:,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:,,
NMC,Halakhic Midrashim,NML452H1-S,,Mekhiltot,Sifra,Sifre,,,,LEC0101,Tuesday,—,10:00,13:00,,,,,TF 102,https://map.utoronto.ca/?id=1809#!m/494581,,,"Meacham, T.",of  available,15,15,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"Halakhic Midrash, the rabbinic continuation of biblical law, is written in Middle Hebrew I and is one of the three major literary creations of the Tannaitic period. It is an important part of ancient Jewish biblical interpretation which often differs from sectarian interpretation as found in Qumran. A study of the terminology and methodology indicates the existence of two midrashic systems: Devei R. Akiba and Devei R. Ishmael. This course familiarizes students with the methodology and terminology of these two midrashic schools. We will examine the scholarly debate concerning the exact time in which the halakhic midrashim were composed and redacted as well as the transfer of terminology and material between the schools. Sections from all the midrash halakhah (,  and ) are studied and compared to other tannaitic materials.",Intermediate-level Hebrew (Modern or Biblical),Prerequisite:,Humanities,Distribution Requirement:,"Thought, Belief and Behaviour (2)",Breadth Requirement:,,
NEW,Language and Postcolonial Education in East Africa,AFR453Y1-Y,,,,,Room,1st Term,2nd Term,LEC0101,Monday,—,14:00,16:00,,,,,WI 524,https://map.utoronto.ca/?id=1809#!m/494503,WI 524,https://map.utoronto.ca/?id=1809#!m/494503,"Wasike, A.",of  available,19,25,Yes: 0 student,In Person,,,,,,,,Course Description:,"Examines the choice of languages for education in East Africa using critical perspectives. Pays particular attention to the influences of the historical experience of colonialism, the socio-linguistic contours of each country and the strength of linguistic and educational lobby groups in East African countries.",AFR150Y1/AFR250Y1,Prerequisite:,"AFR453H1, NEW453H1, NEW453Y1",Exclusion:,Humanities,Distribution Requirement:,"Creative and Cultural Representations (1), Society and its Institutions (3)",Breadth Requirement:
NEW,"Conflicts, Negotiations and Peacebuilding in Africa",AFR455H1-S,,,,Society and its Institutions (3),,,,LEC0101,Monday,—,11:00,13:00,,,,,WI 524,https://map.utoronto.ca/?id=1809#!m/494503,,,"Ahmed, K.",of  available,19,25,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"Examines conflicts and peace negotiations in African contexts such as Somalia, Sudan, the Democratic Republic of Congo, and North Africa through public discourse, citizen actions, policy debates and mobilizations. Explores formal, informal, indigenous and institutional mediation and peace negotiation platforms, strategies, and impulses. Analyzes various conflict zones, case studies and intervention strategies for negotiating and sustaining peace in Africa in the broader context of the war on terror, increasing militarism, and securitization in peacebuilding.",AFR150Y1/AFR250Y1,Prerequisite:,"NEW455H1, NEW451H1 (Special Topics in African Studies: Conflicts, Negotiations and Peacebuilding in Africa); offered in Winter 2019, Winter 2020; NEW452H1",Exclusion:,AFR353H1,Recommended Preparation:,Social Science,Distribution Requirement:
NMC,Modern Hebrew Poetry,NML455H1-F,,,,,,,,LEC0101,Friday,—,10:00,12:00,,,,,UC 51,https://map.utoronto.ca/?id=1809#!m/494517,,,"Fox, H.",of  available,3,5,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"This course is designed for the advanced students of Modern Hebrew who wish to pursue the study of Hebrew literature. We will examine the way in which this literature relates to ideas of land, homeland, peoplehood, and religious identities. We will continue with Yehuda Amihai’s poetry with particular attention to his love poetry. Our major concentration will be on Ḥaim Naḥman Bialik’s poetry and include at least one of his major epic poems. We shall focus on what makes Amihai and Bialik national poets. Our method of poetic analysis will include an inter-textual examination of the sources of poetic inspiration. Students will be taught to use the Bar Ilan Responsa Project as an aid to tracking allusions. We will also use historical Hebrew dictionaries.",High Intermediate-level Modern Hebrew,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NEW,Advanced Special Topics in African Studies,AFR459H1-S,,,,,,,,LEC0101,Tuesday,—,12:00,14:00,,,,,WE 54F,https://map.utoronto.ca/?id=1809#!m/494509,,,,of  available,20,25,Yes: 0 student,In Person,,,,,,Room,—,Course Description:,An upper-level course. Topics of study vary from year to year.,AFR150Y1/AFR250Y1,Prerequisite:,"Humanities, Social Science",Distribution Requirement:,,,,
NMC,Readings in Second Temple Period Texts,NML459H1-F,,,,,,,,LEC0101,Thursday,—,12:00,14:00,,,,,SS 2112,https://map.utoronto.ca/?id=1809#!m/494510,,,"Metso, S.",of  available,4,5,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"This course provides an advanced investigation of selected issues in ancient Jewish texts stemming from the Second Temple Period (5th cent. BCE 1st cent. CE); and includes comparative study of biblical writings, apocrypha and pseudepigrapha, the Dead Sea Scrolls, and writings of ancient Jewish historians and philosophers. The specific topic for the course varies from one semester to another. The course has a strong research and writing component.","NML350H1 or NML351H1. Depending on the specific topic of the semester, knowledge of Greek or Aramaic may be recommended.",Prerequisite:,"NMC252H1, NMC351H1",Recommended Preparation:,Humanities,Distribution Requirement:,"Thought, Belief and Behaviour (2)",Breadth Requirement:
NMC,The History and Archaeology of the Horn of Africa and South Arabia,NMC461H1-S,,,,,,,,LEC5101,Monday,—,17:00,19:00,,,,,BF 315,https://map.utoronto.ca/?id=1809#!m/494497,,,,of  available,20,20,Yes: 0 student,In Person,,,,,,Room,—,Course Description:,"The cultures of the Horn of Africa and South West Arabia, separated by the Red Sea, have long been intertwined. This course explores the history and archaeology from the emergence of the hominids in Ethiopia, to the rise of the Sabean and Axumite kingdoms, until the Middle Ages, highlighting their interactions and the roles they played in the development of their respected cultures.",NMC260H1 or NMC262H1,Prerequisite:,NMC461Y1,Exclusion:,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NMC,Modern Persian Poetry,NML461H1-F,,,,,,,,LEC0101,Tuesday,—,15:00,18:00,,,,,UC 148,https://map.utoronto.ca/?id=1809#!m/494517,,,"Hojatollah Taleghani, A.",of  available,3,10,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"This course examines Persian literature, mainly modern Persian poetry from the 19th to the 21st centuries, focusing on linguistics and literary approaches in contemporary poetry. The course includes a brief overview of different factors which shaped modern Persian poetry, then concentrates on the works of well-known modern poets who had great influence on establishing and developing Persian contemporary poets such as Nima Yushij, Ahmad Shamlu, Mehdi Akhavan Sales, Sohrab Sepehri, Forugh Farrokhzad, Hushang Ebtehaj, Simin Behbahani, and Mohammad Reza Shafi’i-Kadkani. After presenting a short biography and the works of each poet, students read selected poems of each poet and discuss the structure, poetic styles, figures of speech, themes and motifs in the poems. (Conducted in Persian)",NML360Y1 or permission of instructor.,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NMC,Polarized-light Microscopy in Archaeology I: Foundations,NMC462H1-F,,,,,,,,LEC0101,Thursday,—,16:00,18:00,,,,,,,RO 603,,"Mason, R.",of  available,1,7,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"This course provides students with training in the use of polarized-light microscopy in the examination of archaeological materials, particularly pottery (ceramic petrology). Students will apply the knowledge they gain from lectures to hands-on work with materials in the lab, covering instruction in crystallography, optics, mineralogy, lithology, and other aspects of the petrology of ceramics and other materials. Labs comprise eight three-hour sessions during the term, working with the polarized-light microscope to examine and analyze thin-sections. No prior knowledge of geology is required. Students should plan to take NMC470H1 Polarized-light Microscopy in Archaeology II: Applications, in the following term to complete their training.",NMC264H1 or permission of the instructor.,Prerequisite:,NMC462Y1,Exclusion:,Social Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:
NMC,Warfare: The Archaeology of Conflict in the Ancient Near East,NMC463H1-F,,,,,,,,LEC0101,Friday,—,10:00,13:00,,,,,BF 316,https://map.utoronto.ca/?id=1809#!m/494497,,,"Reichel, C.",of  available,9,10,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"When did humans start fighting each other, and how far back can we trace the history of warfare? This course investigates the origin, nature, and manifestation of military conflicts in the ancient Near East and studies their impact on political, economic, and social developments in the region. Following a review of the relevant terminology (e.g., “warfare” vs “skirmish”) in archaeological literature, we will investigate the archaeological and historical data for a time span that extends from 9,000 to 300 BC. Evidence from archaeological sites (notably violent destructions of ancient settlements) will be compared with available artistic representations of warfare in sculpture, reliefs, inlays, and glyptics, complemented by textual accounts. While the course focuses on Mesopotamia, evidence from Syria, Turkey, Iran, the Levant, and Egypt will also be included.",NMC260H1,Prerequisite:,"NMC102H, NMC363H",Recommended Preparation:,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NMC,Ceramic Analysis,NMC465H1-F,Delivery instructions,Note:,"NMC465H1-F: Three, two-hour lab sessions spaced through the term, will focus specifically on various methods of analysis discussed in the course lectures, and will allow students to apply these hands-on practices to archaeological ceramics housed in the NMC Archaeology Lab.",,,,,LEC0101,Wednesday,—,13:00,16:00,,,,,BF 415,https://map.utoronto.ca/?id=1809#!m/494497,,,"Klassen, S.",of  available,3,14,Yes: 0 student,In Person (See Delivery Instructions.),,,,,,Room,,Course Description:,"A survey of methods of classification and analysis (form, fabric and style) involved in the study of archaeological ceramics, and the use of ceramics to infer patterns of production, distribution, and social organization; linking research questions with appropriate analytical techniques.",9.0 credits in any field,Prerequisite:,Social Science,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NMC,Avestan,NML465Y1-F,,Avesta,,,,,,LEC9901,Monday,—,11:00,13:00,Wednesday,—,11:00,13:00,—,,—,,"Andres Toledo, M.",of  available,3,10,Yes: 0 student,Online - Synchronous,,,,,,Room,,Course Description:,"This course surveys the grammar and syntax of the language of the Young Avestan corpus, belonging to the Old Iranian linguistic group. The  was a compendium of Zoroastrian texts composed orally in northern Iran and Central Asia in two dialects spoken in different periods: Old Avestan (2nd millennium BCE) and Young Avestan (1st millennium BCE). Most foundational texts of Zoroastrianism were composed in Young Avestan language, which attests a more simplified grammar than Old Avestan and in this regard is closer to Old Persian. Knowledge of Young Avestan provides access to the mythical and ritual context of pre-Islamic Iran and Central Asia. Students will be introduced to the main phonological, morphological, and syntactical features of the Young Avestan language; its script; its most important texts; and its connections with Old Persian and Middle Persian, or Pahlavi.",NML260Y1/NML360Y1/NML464Y1,Recommended Preparation:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NMC,Theory and Practice of Translation from and into Persian,NML466H1-S,,,,,,,,LEC0101,Tuesday,—,15:00,17:00,,,,,TF 103,https://map.utoronto.ca/?id=1809#!m/494581,,,"Hojatollah Taleghani, A.",of  available,18,25,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"An introduction to theories and techniques involved in English/Persian translation, focusing on translation practice and theoretical discussions on linguistic, cognitive, socio-political, and cultural aspects of translation. Through analysis and application of translation theory, students practice the art of translation and develop awareness of issues that translators face.",NML360Y1 or permission of instructor based on previous language knowledge.,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NMC,Seminar in Egyptian Archaeology II,NMC468H1-F,,,,,,,,LEC0101,Tuesday,—,14:00,16:00,,,,,BF 315,https://map.utoronto.ca/?id=1809#!m/494497,,,"Pouls Wegner, M.",of  available,11,15,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"Seminar focuses on the social and cultural development of Egypt from the Middle Kingdom through the Ptolemaic Period, engaging with major theories regarding urbanism, ethnicity, core-periphery relationships, cultural interaction, and social organization. An independent research project and hands-on experience with artifacts at the ROM are important features of the course.",NMC101H1 or NMC344H1. Students who do not meet these prerequisites are encouraged to contact the Department.,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NEW,Decolonizing Research Methodologies for New Researchers,CSE469Y1-Y,,,,,Room,1st Term,2nd Term,LEC0101,Tuesday,—,13:00,15:00,,,,,,,,,"Desai, C.",of  available,7,12,No,Online - Synchronous,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,,,Course Description:,"A feminist/anti-racist/anti-colonial/anti-imperialist exploration of research methods. Examines the work of researchers and scholar-activists who seek to humanize research with communities detrimentally impacted by colonial, imperialist, heteropatriarchal research agendas and processes. Supports students' independent research projects through guidance from the course instructor. Prepares students for graduate studies or research-oriented careers. Not eligible for CR/NCR option.","CSE240H1/NEW240Y1, 1.0 credit from Critical Studies in Equity and Solidarity Core Group 300+ level courses and a GPA of 3.0 from Critical Studies in Equity and Solidarity Core courses.",Prerequisite:,NEW469Y1,Exclusion:,Social Science,Distribution Requirement:,"Creative and Cultural Representations (1), Society and its Institutions (3)",Breadth Requirement:
NMC,Polarized-light Microscopy in Archaeology II: Applications,NMC470H1-S,,,,,,,,LEC0101,Thursday,—,16:00,18:00,,,,,,,RO 603,,"Mason, R.",of  available,4,10,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"This course explores further applications of polarized-light microscopy in the examination of archaeological materials, particularly pottery (ceramic petrology). The focus is on foundational research and case-studies of materials from around the world with particular attention to material culture from the Middle East, Central America, and East Asia, where University of Toronto researchers have worked, ranging in date from the Neolithic period to the modern day. Class and lab discussions will include critical examination of the application and integration of ceramic petrology in archaeological research design and how petrology can address relevant research questions successfully. Labs comprise eight three-hour sessions during the term, working with the polarized-light microscope to examine and analyze thin-sections.",NMC462H1,Prerequisite:,NMC462Y1,Exclusion:,Social Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:
NMC,Advanced Turkish,NML470Y1-Y,,,,,Room,1st Term,2nd Term,LEC0101,Monday,—,12:00,14:00,Wednesday,—,12:00,14:00,BF 214,https://map.utoronto.ca/?id=1809#!m/494497,BF 214,https://map.utoronto.ca/?id=1809#!m/494497,"Mercan, G.",of  available,0,10,Yes: 0 student,In Person,,,,,,,,Course Description:,"This course is designed for students who have already completed NML370Y1 Intermediate Turkish or have an equivalent level of proficiency in Turkish. It aims to build upon the existing competence of the students in Turkish and to further improve their four skills through a variety of advanced speaking, listening, reading, and writing activities. By the end of this comprehensive course, students will be able to read, understand and translate various authentic texts of different genres such as literary works. They will be able to write essays on a wide range of topics. They will demonstrate the ability to express themselves both orally and in writing through complex grammatical structures and a rich vocabulary. They will also have gained thorough understanding of the social and cultural contexts in which Turkish is spoken. The course will enable students to pursue independent studies in Turkish.",NML370Y1 or permission of instructor based on previous language knowledge.,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NMC,Advanced Topics in Near and Middle Eastern Civilizations,NMC471H1-F,,,,,,,,LEC0101,Tuesday,—,14:00,16:00,Tuesday,—,09:00,11:00,UC 63,https://map.utoronto.ca/?id=1809#!m/494517,—,,"Zakar, A.",of  available,14,20,Yes: 0 student,In Person,,,,,,Room,,Course Description:,An advanced seminar organized around readings on a topic selected by the instructor.,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:,,,,
NMC,Advanced Topics in Near and Middle Eastern Civilizations,NMC471H1-S,,,,,,,,LEC0101,,,,,,,,,,,,,,,,,,,,,,,,Room,—,Course Description:,An advanced seminar organized around readings on a topic selected by the instructor.,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:,,,,
NMC,Intellectuals of the Modern Arab World,NMC473H1-F,,,,,,,,LEC0101,Monday,—,09:00,12:00,,,,,BF 316,https://map.utoronto.ca/?id=1809#!m/494497,,,"Hanssen, J.",of  available,5,10,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"The course is designed to re-examine the role of intellectuals in the Arab world and political events that shaped their thinking. It introduces the life and thought of some leading thinkers of the Arab world and relates their thought to the lived experience of political, social, economic and cultural change in the Middle East.","1.0 credit from NMC278H1, NMC377Y1, NMC378H1",Prerequisite:,Fluency in reading Arabic,Recommended Preparation:,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NMC,The Archaeology of Death,NMC474H1-S,,,,,,,,LEC0101,Thursday,—,14:00,16:00,,,,,TF 2,https://map.utoronto.ca/?id=1809#!m/494581,,,,of  available,0,15,Yes: 1 student,In Person,,,,,,Room,—,Course Description:,"This is an intensive education in the archaeology of death. Working as a study group, the participants in this class will examine in detail the primary archaeological data for mortuary practices in the third millennium in the Big Bend region of the Euphrates River.",ANT200Y1 or NMC260H1 or NMC262H1,Prerequisite:,ANT334H1,Recommended Preparation:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:
NMC,Modern Turkey,NMC477H1-S,,,,,,,,LEC0101,Wednesday,—,13:00,15:00,,,,,LA 214,https://map.utoronto.ca/?id=1809#!m/494544,,,"Methodieva, M.",of  available,0,15,Yes: 3 students,In Person,,,,,,Room,,Course Description:,"The course examines the history of modern Turkey from the beginning of the 20th century until the present day. Topics include transition from empire to nation-state; the establishment of the Turkish republic; the Kemalist reforms and legacy; nationalism and nation-building; Islam and politics; gender and sexuality; as well as recent political, social, and cultural developments. The course seeks to situate the history of Turkey in a broader regional context and introduces students to some historiographical debates. In seminar discussions, students are encouraged to explore topics from a critical post-nationalist perspective and to think about current events in a historical context.","NMC278H1, NMC355H1, or permission of instructor",Recommended Preparation:,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:,,
NMC,Modern Arab Societies,NMC478H1-F,,,,,,,,LEC0101,Wednesday,—,13:00,16:00,,,,,BF 316,https://map.utoronto.ca/?id=1809#!m/494497,,,"Reilly, J.",of  available,0,12,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"A weekly seminar built around thematic readings of social and economic history of the modern Arab world. Sometimes, the course is geographically extensive, encompassing the predominantly Arabic-speaking lands of North Africa and the Middle East from Morocco in the west to Iraq in the east. At other times, the course focuses on a more narrowly defined geographic region—one country or a group of countries in the Arabic-speaking lands. Readings and discussions emphasize the experiences of broad sectors of the population, not just of elites. This framework of “history from below” also invites scrutiny of historically-marginalized populations (“subalterns”); or at least of silences in the literature about these populations.",NMC378H1. Students who do not meet the prerequisite are encouraged to contact the Department.,Prerequisite:,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:,,
