resultDept,pbot15,hiCC,legendControl,extraTxt,extraTxt 2,extraTxt 3,extraTxt 5,extraTxt 6,extraTxt 8,extraTxt 9,extraTxt 10,extraTxt 11,extraTxt 12,extraTxt 13,extraTxt 14,headerSect 3,colCode,weekDay,dayInfo,dayInfo 2,dayInfo 3,weekDay 2,dayInfo 4,dayInfo 5,dayInfo 6,weekDay 3,weekDay 4,colInst,colAvail,numCurr,numTot,numWait,onlineMeeting,legendControl 4,legendControl 5,enConDesc,enConList,enConList 2,enConList 3,enConList 4,headerSect 8,headerSect 9,headerSect 10,headerSect 11,headerSect 12,headerSect 13,headerSect 14,colCode 2,weekDay 5,dayInfo 7,dayInfo 8,dayInfo 9,weekDay 6,dayInfo 10,dayInfo 11,dayInfo 12,weekDay 7,colInst 2,colAvail 2,numCurr 2,numTot 2,numWait 2,onlineMeeting 2,legendControl 6,legendControl 7,enConDesc 2,headerSect 15,headerSect 16,headerSect 17,headerSect 18,headerSect 19,headerSect 20,headerSect 21,colCode 3,weekDay 9,dayInfo 13,dayInfo 14,dayInfo 15,weekDay 10,dayInfo 16,dayInfo 17,dayInfo 18,weekDay 12,colInst 3,colAvail 3,numCurr 3,numTot 3,numWait 3,onlineMeeting 3,legendControl 8,legendControl 9,enConDesc 3,headerSect 22,headerSect 23,headerSect 24,headerSect 25,headerSect 26,headerSect 27,headerSect 28,colCode 4,weekDay 13,dayInfo 19,dayInfo 20,dayInfo 21,weekDay 14,dayInfo 22,dayInfo 23,dayInfo 24,weekDay 15,weekDay 16,colAvail 4,numCurr 4,numTot 4,numWait 4,onlineMeeting 4,weekDay 17,dayInfo 25,dayInfo 26,dayInfo 27,weekDay 19,weekDay 20,weekDay 23,weekDay 24,weekDay 27,weekDay href,weekDay href 2,weekDay href 3,weekDay href 4,alignC,weekDay href 5,weekDay href 6,weekDay href 7,weekDay href 8,extraTxt 15,colNotes
CSC,Knowledge Representation and Reasoning,CSC486H1-F,,,,,Breadth Requirement:,,"Representing knowledge symbolically in a form suitable for automated reasoning, and associated reasoning methods. Topics from: first-order logic, entailment, the resolution method, Horn clauses, procedural representations, production systems, description logics, inheritance networks, defaults and probabilities, tractable reasoning, abductive explanation, the representation of action, planning.",CSC384H1/ CSC384H5/ ROB311H1,Prerequisite:,"NOTE: Students not enrolled in the Computer Science Major or Specialist program at the FAS, UTM, or UTSC, or the Data Science Specialist at FAS, are limited to a maximum of three 300-/400-level CSC/ECE half-courses.",Exclusion:,Science,Distribution Requirement:,Room,LEC0101,Monday,—,15:00,17:00,Wednesday,—,15:00,16:00,,,"Aameri, B.",of  available,2,70,Yes: 0 student,In Person,Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all other Arts & Science students can enrol in this section. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:",Department of Computer Science   (Faculty of Arts and Science),(Faculty of Applied Science & Engineering),,,Activity,Time,Room,Instructor(s),Space Availability,Wait List,Status / Notes,LEC2001,Monday,—,15:00,17:00,Wednesday,—,15:00,16:00,,"Aameri, B.",of  available,3,5,Yes: 0 student,In Person,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP 134,ES B149,,,,,,,,,,MP 134,ES B149,,,,https://map.utoronto.ca/?id=1809#!m/494490,https://map.utoronto.ca/?id=1809#!m/494499,https://map.utoronto.ca/?id=1809#!m/494490,https://map.utoronto.ca/?id=1809#!m/494499,,,,,,The Physical and Mathematical Universes (5),"August 18, 2021: Time changed."
CSC,Compilers and Interpreters,CSC488H1-S,,,,,Breadth Requirement:,,"The structure of compilers, Programming language processing. Scanning based on regular expressions, Parsing using context free grammars, Semantic analysis (type and usage checking); Compiler dictionaries and tables. Runtime organization and storage allocation, code generation, optimization. Use of modern compiler building tools. Course project involves building a complete compiler.","CSC258H1/CSC258H5/CSCB58H3, CSC324H1/CSC324H5/CSCC24H3, CSC263H1/CSC265H1/CSC263H5/CSCB63H3",Prerequisite:,"NOTE: Students not enrolled in the Computer Science Major or Specialist program at the FAS, UTM, or UTSC, or the Data Science Specialist at FAS, are limited to a maximum of three 300-/400-level CSC/ECE half-courses.",Exclusion:,Science,Distribution Requirement:,Room,LEC0101,Tuesday,—,10:00,11:00,Thursday,—,13:00,15:00,,,"Long, F.",of  available,0,75,Yes: 8 students,In Person,Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all other Arts & Science students can enrol in this section. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:",Department of Computer Science   (Faculty of Arts and Science),(Faculty of Applied Science & Engineering),,,Activity,Time,Room,Instructor(s),Space Availability,Wait List,Status / Notes,LEC2000,Tuesday,—,10:00,11:00,Thursday,—,13:00,15:00,,,of  available,18,27,Yes: 0 student,In Person,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA 1190,WI 1017,,,,,,,,,,BA 1190,WI 1017,,,,https://map.utoronto.ca/?id=1809#!m/494470,https://map.utoronto.ca/?id=1809#!m/494503,https://map.utoronto.ca/?id=1809#!m/494470,https://map.utoronto.ca/?id=1809#!m/494503,—,,,,,The Physical and Mathematical Universes (5),
CSC,Capstone Design Project,CSC490H1-S,Timetable instructions,Note:,Please visit https://q.utoronto.ca/courses/221753 for information about requesting enrolment in this course.,,Breadth Requirement:,,"This half-course gives students experience solving a substantial problem that may span several areas of Computer Science. Students will define the scope of the problem, develop a solution plan, produce a working implementation, and present their work using written, oral, and (if suitable) video reports. Class time will focus on the project, but may include some lectures. The class will be small and highly interactive. Project themes change each year. Contact the Computer Science Undergraduate Office for information about this year’s topic themes, required preparation, and course enrolment procedures. Not eligible for CR/NCR option.",Permission of the instructor,Prerequisite:,"NOTE: Students not enrolled in the Computer Science Major or Specialist program at the FAS, UTM, or UTSC, or the Data Science Specialist at FAS, are limited to a maximum of three 300-/400-level CSC/ECE half-courses.",Exclusion:,Science,Distribution Requirement:,Room,LEC0101,Monday,—,09:00,11:00,Wednesday,—,09:00,10:00,,,,of  available,40,40,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,,,Subtitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA 2165,BA 2165,,,,,,,,,,,,,,,https://map.utoronto.ca/?id=1809#!m/494470,https://map.utoronto.ca/?id=1809#!m/494470,,,—,,,,,The Physical and Mathematical Universes (5),
CSC,Capstone Design Project,CSC491H1-F,Timetable instructions,Note:,Please visit https://q.utoronto.ca/courses/221753 for information about requesting enrolment in this course.,CSC454H1/CSC2527H,Recommended Preparation:,Distribution Requirement:,This course is designed and delivered by industry experts from the Software/Tech fields. Students will work with teammates from CSC454H1 to develop a marketable startup on a selected theme.,The class will be small and highly interactive. You will work to develop working software industry best practices. You are expected to have experience writing software and be able to learn on the go.,Prerequisite:,"For more details, visit our website at .",Corequisite:,Contact the Computer Science Undergraduate Office for course enrollment procedures. Not eligible for CR/NCR option.,Exclusion:,Room,LEC5101,Thursday,—,17:00,20:00,,,,,—,,"Nadeau, J.",of  available,16,40,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Permission of the instructor,
CSC,Capstone Design Project,CSC491H1-S,Timetable instructions,Note:,Please visit https://q.utoronto.ca/courses/221753 for information about requesting enrolment in this course.,CSC454H1/CSC2527H,Recommended Preparation:,Distribution Requirement:,This course is designed and delivered by industry experts from the Software/Tech fields. Students will work with teammates from CSC454H1 to develop a marketable startup on a selected theme.,The class will be small and highly interactive. You will work to develop working software industry best practices. You are expected to have experience writing software and be able to learn on the go.,Prerequisite:,"For more details, visit our website at .",Corequisite:,Contact the Computer Science Undergraduate Office for course enrollment procedures. Not eligible for CR/NCR option.,Exclusion:,Room,LEC5101,Thursday,—,17:00,20:00,,,,,,,"Nadeau, J.",of  available,15,40,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HA 401,,,,,,,,,,,,,,,,https://map.utoronto.ca/?id=1809#!m/494475,,,,,,,,,Permission of the instructor,
CSC,Computer Science Project,CSC494H1-F,Timetable instructions,Note:,Please visit https://q.utoronto.ca/courses/221753 for information about requesting enrolment in this course.,,Breadth Requirement:,,This half-course involves a significant project in any area of Computer Science. The project may be undertaken individually or in small groups. The course is offered by arrangement with a Computer Science faculty member. Not eligible for CR/NCR option.,"Three 300-/400-level CSC half-courses, and permission of the Associate Chair, Undergraduate Studies. Contact the Computer Science Undergraduate Office for information about course enrolment procedures.",Prerequisite:,"NOTE: Students not enrolled in the Computer Science Major or Specialist program at FAS, UTM, or UTSC, or the Data Science Specialist at FAS, are limited to a maximum of three 300-/400-level CSC/ECE half-courses.",Exclusion:,Science,Distribution Requirement:,Room,LEC0101,,—,,,,,,,—,,,of  available,9961,9999,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,The Physical and Mathematical Universes (5),
CSC,Computer Science Project,CSC494H1-S,Timetable instructions,Note:,Please visit https://q.utoronto.ca/courses/221753 for information about requesting enrolment in this course.,,Breadth Requirement:,,This half-course involves a significant project in any area of Computer Science. The project may be undertaken individually or in small groups. The course is offered by arrangement with a Computer Science faculty member. Not eligible for CR/NCR option.,"Three 300-/400-level CSC half-courses, and permission of the Associate Chair, Undergraduate Studies. Contact the Computer Science Undergraduate Office for information about course enrolment procedures.",Prerequisite:,"NOTE: Students not enrolled in the Computer Science Major or Specialist program at FAS, UTM, or UTSC, or the Data Science Specialist at FAS, are limited to a maximum of three 300-/400-level CSC/ECE half-courses.",Exclusion:,Science,Distribution Requirement:,Room,LEC0101,,—,,,,,,,—,,,of  available,9998,9999,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,The Physical and Mathematical Universes (5),
CSC,Computer Science Project,CSC494Y1-Y,,,,,Breadth Requirement:,,This course involves a significant project in any area of Computer Science. The project may be undertaken individually or in small groups. The course is offered by arrangement with a Computer Science faculty member. Not eligible for CR/NCR option.,"Three 300-/400-level CSC half-courses, and permission of the Associate Chair, Undergraduate Studies. Contact the Computer Science Undergraduate Office for information about course enrolment procedures.",Prerequisite:,"NOTE: Students not enrolled in the Computer Science Major or Specialist program at FAS, UTM, or UTSC, or the Data Science Specialist at FAS, are limited to a maximum of three 300-/400-level CSC/ECE half-courses.",Exclusion:,Science,Distribution Requirement:,,LEC0101,—,—,,,—,,,,,,,of  available,9984,9999,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,The Physical and Mathematical Universes (5),"August 16, 2021: Course added."
CSC,Computer Science Project,CSC495H1-F,Timetable instructions,Note:,Please visit https://q.utoronto.ca/courses/221753 for information about requesting enrolment in this course.,,Breadth Requirement:,,This half-course involves a significant project in any area of Computer Science. The project may be undertaken individually or in small groups. The course is offered by arrangement with a Computer Science faculty member. Not eligible for CR/NCR option.,"Three 300-/400-level CSC half-courses, and permission of the Associate Chair, Undergraduate Studies. Contact the Computer Science Undergraduate Office for information about course enrolment procedures.",Prerequisite:,"NOTE: Students not enrolled in the Computer Science Major or Specialist program at FAS, UTM, or UTSC, or the Data Science Specialist at FAS, are limited to a maximum of three 300-/400-level CSC/ECE half-courses.",Exclusion:,Science,Distribution Requirement:,Room,LEC0101,,—,,,,,,,—,,,of  available,9995,9999,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,The Physical and Mathematical Universes (5),
CSC,Computer Science Project,CSC495H1-S,Timetable instructions,Note:,Please visit https://q.utoronto.ca/courses/221753 for information about requesting enrolment in this course.,,Breadth Requirement:,,This half-course involves a significant project in any area of Computer Science. The project may be undertaken individually or in small groups. The course is offered by arrangement with a Computer Science faculty member. Not eligible for CR/NCR option.,"Three 300-/400-level CSC half-courses, and permission of the Associate Chair, Undergraduate Studies. Contact the Computer Science Undergraduate Office for information about course enrolment procedures.",Prerequisite:,"NOTE: Students not enrolled in the Computer Science Major or Specialist program at FAS, UTM, or UTSC, or the Data Science Specialist at FAS, are limited to a maximum of three 300-/400-level CSC/ECE half-courses.",Exclusion:,Science,Distribution Requirement:,Room,LEC0101,,—,,,,,,,—,,,of  available,9993,9999,No,In Person,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,The Physical and Mathematical Universes (5),
